# Data picked from file: ../../../cum_mag.png
1.991933156740811910e+03,4.818267239435862770e-01
1.991994309469752352e+03,4.855477925665065975e-01
1.992300073114455017e+03,4.874083268779672018e-01
1.992483531301276571e+03,4.929899298123476825e-01
1.992605836759157683e+03,4.948504641238073987e-01
1.992682277670333406e+03,5.004320670581883235e-01
1.992758718581508901e+03,5.022926013696484837e-01
1.992911600403860348e+03,5.041531356811090880e-01
1.992972753132800790e+03,5.097347386154895688e-01
1.993018617679506178e+03,5.115952729269492849e-01
1.993049194043976513e+03,5.134558072384098892e-01
1.993370245870914232e+03,5.171768758613302097e-01
1.993492551328795344e+03,5.227584787957106904e-01
1.993507839511030397e+03,5.264795474186314550e-01
1.993568992239971067e+03,5.264795474186314550e-01
1.993614856786676455e+03,5.302006160415517755e-01
1.994363977716197951e+03,5.432243562217733412e-01
1.994394554080668058e+03,5.729929052051359051e-01
1.994669741360900616e+03,5.841561110738973106e-01
1.994761470454311393e+03,6.009009198770391968e-01
1.995571744112773331e+03,6.399721404177034501e-01
1.995602320477243666e+03,6.548564149093856201e-01
1.995739914117359831e+03,6.567169492208457804e-01
1.995755202299594885e+03,6.716012237125270623e-01
1.996122118673237992e+03,6.846249638927486281e-01
1.996137406855473273e+03,7.050908413188108348e-01
1.996259712313354385e+03,7.050908413188108348e-01
1.996290288677824492e+03,7.125329785646519198e-01
1.996351441406765161e+03,7.125329785646519198e-01
1.996412594135705604e+03,7.199751158104930049e-01
1.996427882317940657e+03,7.199751158104930049e-01
1.996458458682410992e+03,7.404409932365547675e-01
1.996825375056054099e+03,7.460225961709356923e-01
1.996871239602759488e+03,7.497436647938560128e-01
1.997253444158637876e+03,7.553252677282364935e-01
1.997329885069813599e+03,7.609068706626169742e-01
1.997757954172397149e+03,7.646279392855377388e-01
1.997834395083572872e+03,7.739306108428385400e-01
1.997895547812513541e+03,7.739306108428385400e-01
1.998002565088159372e+03,7.832332824001393412e-01
1.998201311457215979e+03,7.832332824001393412e-01
1.998216599639451260e+03,7.962570225803609070e-01
1.998476498737448537e+03,8.055596941376621523e-01
1.998858703293326698e+03,8.092807627605824727e-01
1.998904567840032087e+03,8.148623656949633975e-01
1.999072737844618587e+03,8.167229000064231137e-01
1.999256196031440140e+03,8.223045029408035944e-01
1.999561959676142806e+03,8.260255715637243590e-01
1.999730129680729306e+03,8.353282431210251602e-01
1.999928876049785913e+03,8.390493117439454807e-01
2.000188775147783190e+03,8.446309146783264055e-01
2.000356945152369690e+03,8.520730519241670464e-01
2.000463962428015748e+03,8.669573264158487724e-01
2.000876743348364244e+03,8.743994636616898575e-01
2.001014336988480409e+03,9.023074783335931492e-01
2.001044913352950744e+03,9.097496155794337902e-01
2.001472982455534293e+03,9.209128214481947516e-01
2.001534135184474962e+03,9.525419047430183639e-01
2.001579999731180351e+03,9.655656449232399297e-01
2.001778746100236958e+03,9.692867135461602501e-01
2.001855187011412681e+03,9.785893851034614954e-01
2.002145662473880293e+03,9.804499194149216557e-01
2.002176238838350400e+03,9.841709880378419761e-01
2.002619596123169231e+03,9.897525909722224569e-01
2.002696037034344954e+03,9.990552625295237021e-01
2.002757189763285396e+03,1.000915796840983862e+00
2.002848918856696173e+03,1.012079002709745046e+00
2.003032377043517954e+03,1.015800071332665588e+00
2.003062953407988061e+03,1.017660605644125749e+00
2.003353428870455673e+03,1.021381674267046069e+00
2.003705057061863727e+03,1.030684345824347092e+00
2.003750921608569115e+03,1.058592360496250162e+00
2.003857938884214946e+03,1.069755566365011346e+00
2.004087261617741888e+03,1.075337169299391826e+00
2.004515330720325665e+03,1.079058237922312369e+00
2.004729365271617553e+03,1.084639840856693072e+00
2.004973976187379549e+03,1.086500375168153232e+00
2.004943399822909441e+03,1.700476697950021210e+00
2.004973976187379549e+03,1.700476697950021210e+00
2.005019840734085165e+03,2.303289814863128449e+00
2.005203298920906718e+03,2.307010883486048769e+00
2.005218587103141772e+03,2.413061339239280123e+00
2.005402045289963326e+03,2.416782407862200444e+00
2.005432621654433660e+03,2.422364010796580924e+00
2.005616079841255214e+03,2.424224545108041529e+00
2.005753673481371379e+03,2.433527216665342330e+00
2.006319336224071321e+03,2.446550956845563896e+00
2.006319336224071321e+03,2.457714162714324857e+00
2.006854422602300929e+03,2.476319505828927348e+00
2.006854422602300929e+03,2.504227520500830195e+00
2.007007304424652148e+03,2.504227520500830195e+00
2.007053168971357536e+03,2.528414466549813167e+00
2.007236627158179317e+03,2.528414466549813167e+00
2.007221338975944036e+03,2.550740878287335534e+00
2.007618831714057478e+03,2.552601412598795250e+00
2.007649408078527813e+03,2.595393701762380267e+00
2.007664696260762867e+03,2.595393701762380267e+00
2.007741137171938590e+03,2.649349196794726247e+00
2.007817578083114313e+03,2.651209731106186407e+00
2.007955171723230478e+03,2.667954539909328293e+00
2.008108053545581697e+03,2.669815074220788897e+00
2.008123341727816978e+03,2.673536142843709218e+00
2.008337376279108867e+03,2.677257211466629094e+00
2.008352664461343920e+03,2.686559883023930784e+00
2.008474969919225032e+03,2.686559883023930784e+00
2.008505546283695139e+03,2.692141485958311264e+00
2.008826598110633086e+03,2.697723088892691745e+00
2.008872462657338474e+03,2.699583623204151905e+00
2.008964191750749251e+03,2.699583623204151905e+00
2.009025344479689693e+03,2.707025760449992546e+00
2.009162938119805858e+03,2.710746829072912867e+00
2.009208802666511247e+03,2.714467897695833631e+00
2.009698024498035466e+03,2.723770569253134433e+00
2.009713312680270747e+03,2.757260186859418205e+00
2.010080229053913854e+03,2.764702324105259290e+00
2.010141381782854296e+03,2.958197892497120840e+00
2.010233110876265073e+03,2.960058426808580556e+00
2.010278975422970461e+03,2.967500564054421641e+00
2.010508298156497631e+03,2.974942701300262726e+00
2.010584739067673127e+03,2.986105907169023688e+00
2.010798773618965015e+03,2.987966441480483848e+00
2.010829349983435350e+03,2.993548044414864329e+00
2.010966943623551515e+03,2.995408578726324489e+00
